Human gene name,Gene name
SMARCA1,Smarca1
EMG1,Emg1
SCYL2,Scyl2
COL4A4,Col4a4
HSD17B11,Hsd17b11
HARS2,Hars2
TPCN2,Tpcn2
,Tpcn2
TRIM35,Trim35
DROSHA,Drosha
ZNF398,Zfp398
PPP4R3B,Ppp4r3b
STMN4,Stmn4
ZNF282,Zfp282
NUDT9,Nudt9
IGHMBP2,Ighmbp2
CCNA2,Ccna2
IMMT,Immt
RNU2-40P,Gm26256
STON2,Ston2
LEMD3,Lemd3
ZMAT2,Zmat2
DNTTIP2,Dnttip2
MALT1,Malt1
STEAP2,Steap2
COL4A3,Col4a3
MAP9,Map9
DOCK9,Dock9
RNU6-1079P,Gm24499
RPS29,Rps29
ORMDL3,Ormdl3
RN7SL1,Rn7s1
LRR1,Lrr1
LRRC3C,Lrrc3c
CFAP36,Cfap36
ACTR6,Actr6
LSM14B,Lsm14b
DNAAF2,Gm49383
MGAT2,Mgat2
MRPL21,Mrpl21
DNAAF2,Dnaaf2
SYTL4,Sytl4
CDH6,Cdh6
REV3L,Rev3l
CACNA1E,Cacna1e
PSMA7,Psma7
HDAC10,Hdac10
CPT1A,Cpt1a
STEAP1B,Steap1
STEAP1,Steap1
PDCD6,Pdcd6
RXRA,Rxra
RNU1-64P,Gm23838
SPARCL1,Sparcl1
RNA5S13,5S_rRNA
PRL,Prl8a8
GSDMA,Gsdma
NPY2R,Npy2r
PSMD3,Psmd3
ZNF804B,Zfp804b
RNU12-2P,Gm24525
DSPP,Dspp
Vault,Vaultrc5
Vault,Vaultrc5
VTRNA2-2P,Vaultrc5
Vault,Vaultrc5
RBM46,Rbm46
TEX47,Tex47
WIF1,Wif1
PCDHA1,Pcdha1
DMP1,Dmp1
HECTD2,Hectd2
CSF3,Csf3
BCAR3,Bcar3
PRL,Prl8a9
CCDC88A,Ccdc88a
STEAP4,Steap4
BICD2,Bicd2
IBSP,Ibsp
SS18L1,Ss18l1
NDRG1,Ndrg1
IER5,Ier5
OCRL,Ocrl
MRGPRF,Mrgprf
MR1,Mr1
MEPE,Mepe
MFSD4B,Mfsd4b4
KLK6,Klk6
PCDHA2,Pcdha2
MTG2,Mtg2
TXK,Txk
POLE2,Pole2
IST1,Ist1
C8orf34,A830018L16Rik
LRAT,Lrat
,Tbc1d30
TBC1D30,Tbc1d30
TTLL9,Ttll9
C13orf46,1700029H14Rik
FGG,Fgg
MRGPRD,Mrgprd
AGER,Ager
KLK5,Klk5
PCDHA3,Pcdha3
PCDHA4,Pcdha4
CYP2A6,Cyp2a5
CYP2A7,Cyp2a5
CYP2A13,Cyp2a5
PRL,Prl8a1
PRL,Prl7b1
PIGK,Pigk
SDHA,Sdha
,Sdha
UHRF1BP1L,Uhrf1bp1l
PCDHA4,Gm37013
PCDHA5,Pcdha5
KLK4,Klk4
PCDHA6,Pcdha6
PCDHA8,Pcdha6
ADGRL1,Adgrl1
ZNF212,Zfp212
PCDHA9,Pcdha7
PCDHA7,Pcdha7
PCDHA5,Gm37388
MYT1L,Myt1l
PCDHA9,Pcdha8
PCDHA7,Pcdha8
IPPK,Ippk
RENBP,Renbp
PCDHA10,Pcdha9
TXNRD3,Txnrd3
MTMR10,Mtmr10
ITGB4,Itgb4
PCDHA4,Pcdha10
PPP1R3C,Ppp1r3c
PRL,Prl7a1
TESMIN,Tesmin
GNS,Gns
MAPK12,Mapk12
NPAT,Npat
SRI,Sri
PCDHA11,Pcdha11
RNF5,Rnf5
RNU6-730P,Gm26056
PRL,Prl7a2
FGB,Fgb
KLK15,Klk15
FABP3,Fabp3
CENPP,Cenpp
RAB26,Rab26
RASSF3,Rassf3
ST6GALNAC5,St6galnac5
CDH9,Cdh9
VN1R5,Vmn1r40
FRMD4A,Frmd4a
CHEK1,Chek1
PHB2,Phb2
MFSD4B,Mfsd4b5
WDR31,Wdr31
DCUN1D1,Tes3-ps
CEMIP,Cemip
ST6GALNAC3,St6galnac3
RNU6-291P,Gm24713
MAPK11,Mapk11
BBS7,Bbs7
ZNF532,Zfp532
SAFB2,Safb2
GAL,Gal
MFSD4B,Mfsd4b1
SPP1,Spp1
VN1R5,Vmn1r41
ST3GAL1,St3gal1
SCARNA12,Gm23547
TNKS2,Tnks2
SLC16A10,Slc16a10
MIR200C,Mir200c
VN1R5,Vmn1r42
VN1R5,Vmn1r43
APLN,Apln
STX6,Stx6
CCDC74B,Ccdc74a
CCDC74A,Ccdc74a
CCDC127,Ccdc127
KDM5C,Kdm5c
TBK1,Tbk1
LRRC14B,Lrrc14b
CDH10,Cdh10
ZNF429,Zfp72
ECM2,Ecm2
ZCCHC17,Zcchc17
NFKBIZ,Nfkbiz
TACC3,Tacc3
ACAT1,Acat1
PRL,Prl7d1
RNU6-290P,Gm24701
VN1R5,Vmn1r44
XPOT,Xpot
MAGOH,Magoh
FTL,Ftl1-ps1
ZNF777,Zfp777
PRL,Prl7c1
ZFAT,Zfat
FGFBP3,Fgfbp3
IMPG1,Impg1
KIAA1614,BC034090
FAN1,Fan1
PRL,Prl2a1
MAP4K2,Map4k2
PTCD3,Ptcd3
SNORD60,Snord60
,Snord60
,Snord60
SNRNP40,Snrnp40
AGPAT1,Agpat1
ASPN,Aspn
ASB17,Asb17
ZNF821,Zfp821
BSPRY,Bspry
MFF,Mff
KLK2,Klk1b8
KLK3,Klk1b8
KLK1,Klk1b8
FNBP1L,Fnbp1l
PRL,Prl2c1
ABHD17C,Abhd17c
OMD,Omd
RPF2,Rpf2
RNU6-700P,U6
PRL,Prl4a1
ASF1B,Asf1b
RNU1-132P,Gm22177
OGN,Ogn
KLHDC1,Klhdc1
HDHD3,Hdhd3
KLK2,Klk1b1
KLK3,Klk1b1
KLK1,Klk1b1
NKAIN1,Nkain1
RASA3,Rasa3
PRL,Prl5a1
PKD1,Pkd1
MPHOSPH10,Mphosph10
HTR1B,Htr1b
ALAD,Alad
PLXNB2,Plxnb2
CYP2F1,Cyp2f2
PRIMPOL,Primpol
CUL5,Cul5
VN1R5,Vmn1r45
PCDHA13,Pcdha12
SOX4,Sox4
ERAP1,Erap1
SNORD94,Snord94
VN1R5,Vmn1r46
ZNF746,Zfp746
C12orf56,D930020B18Rik
KLK2,Klk1b9
KLK3,Klk1b9
KLK1,Klk1b9
MCEE,Mcee
POLE3,Pole3
VN1R5,Vmn1r47
TRPC3,Trpc3
MIR1225,MIR1225
SAFB,Safb
VN1R5,Vmn1r48
C9orf43,4933430I17Rik
KICS2,Kics2
KLHDC2,Klhdc2
NXPE3,Nxpe3
C2CD5,C2cd5
KLK2,Klk1b11
KLK3,Klk1b11
KLK1,Klk1b11
GTF3C6,Gtf3c6
CEP97,Cep97
KIF1B,Kif1b
PCDHAC1,Pcdhac1
TM4SF20,Tm4sf20
KLK2,Klk1b26
KLK3,Klk1b26
KLK1,Klk1b26
NOL8,Nol8
PLRG1,Plrg1
CSTF2,Cstf2
XPR1,Xpr1
EGLN2,Egln2
RAB39A,Rab39
PCDHAC2,Pcdhac2
SNORD3D,
MIR30B,Mir30b
CDH12,Cdh12
MEI4,Mei4
AMD1,Amd1
ATXN1L,Atxn1l
PKD2,Pkd2
PXDN,Pxdn
CFAP97D2,Cfap97d2
KLK2,Klk1b27
KLK3,Klk1b27
KLK1,Klk1b27
NUP160,Nup160
PRKACA,Prkaca
MIR30D,Mir30d
ACOT9,Acot10
MICOS13,Micos13
APBA2,Apba2
STT3A,Stt3a
PCDHB1,Pcdhb1
PCDHB2,Pcdhb2
RPL36,Rpl36
PCDHB3,Pcdhb3
SRGAP1,Srgap1
DENND6B,Dennd6b
PCDHB5,Pcdhb4
EGFL8,Egfl8
PCDHB4,Pcdhb5
PCDHB5,Pcdhb6
PCDHB4,Pcdhb7
PCDHB5,Pcdhb8
PCDHB4,Pcdhb9
SEC11C,Sec11c
CASP3,Casp3
KLK2,Klk1b21
KLK3,Klk1b21
KLK1,Klk1b21
DCHS2,Dchs2
KLK2,Klk1b22
KLK3,Klk1b22
KLK1,Klk1b22
ABCG2,Abcg3
RNU6-30P,Gm24584
SFRP2,Sfrp2
RXYLT1,Rxylt1
IGHV4-61,Ighv2-2
IGHV4-4,Ighv2-2
,Ighv2-2
IGHV4-39,Ighv2-2
IGHV4OR15-8,Ighv2-2
IGHV4-59,Ighv2-2
IGHV4-31,Ighv2-2
IGHV4-28,Ighv2-2
,Ighv2-2
IGHV4-34,Ighv2-2
RPL24,Rpl24
C19orf67,1700067K01Rik
TLR2,Tlr2
KHDRBS3,Khdrbs3
LONP1,Lonp1
IGHV4-61,Ighv2-3
IGHV4-4,Ighv2-3
,Ighv2-3
IGHV4-39,Ighv2-3
IGHV4OR15-8,Ighv2-3
IGHV4-59,Ighv2-3
IGHV4-31,Ighv2-3
IGHV4-28,Ighv2-3
,Ighv2-3
IGHV4-34,Ighv2-3
ADRA1A,Adra1a
ZBTB11,Zbtb11
PDE5A,Pde5a
MYO1B,Myo1b
GBP6,Gbp8
SEL1L,Sel1l
CDK19,Cdk19
MED15,Med15
BTAF1,Btaf1
DCP1A,Dcp1a
CDC16,Cdc16
PCDHB5,Pcdhb10
PCDHB5,Pcdhb11
PDRG1,Pdrg1
CATSPERD,Catsperd
CDKAL1,Cdkal1
FAM189A1,Fam189a1
PCDHB5,Pcdhb12
GBP6,Gbp9
PCDHB6,Pcdhb13
CDH18,Cdh18
PCDHB7,Pcdhb15
PCDHB13,Pcdhb16
PCDHB16,Pcdhb17
GRP,Grp
RAB4B-EGLN2,Rab4b
RAB4B,Rab4b
HRH3,Hrh3
SLC35F2,Slc35f2
GBP6,Gbp4
KANTR,Kantr
PCDHB9,Pcdhb18
PCDHB10,Pcdhb18
PCDHB11,Pcdhb19
PCDHB12,Pcdhb19
PPP6R3,Ppp6r3
PCDHB14,Pcdhb20
AVPR1A,Avpr1a
RANBP3,Ranbp3
PCDHB15,Pcdhb22
XPNPEP2,Xpnpep2
FABP2,Fabp2
RAX,Rax
MISP3,Misp3
IRAK1BP1,Irak1bp1
SLC22A16,Slc22a16
DPYSL2,Dpysl2
NSMCE3,Nsmce3
PALM3,Palm3
KLK2,Klk1b16
KLK3,Klk1b16
KLK1,Klk1b16
C4orf3,1810037I17Rik
XKR7,Xkr7
SLC25A2,Slc25a2
MSH4,Msh4
ELMOD1,Elmod1
TAF7,Taf7
CPLX4,Cplx4
MIA-RAB4B,Gm21983
MIA,Gm21983
UPF3A,Upf3a
SCN2A,Scn2a
GBP6,Gm43302
KLK2,Klk1b24
KLK3,Klk1b24
KLK1,Klk1b24
UBAC2,Ubac2
GBP6,Gbp10
PCDHGA1,Pcdhga1
PPM1H,Ppm1h
FAM135B,Fam135b
MIA-RAB4B,Mia
MIA,Mia
PCDHGA2,Pcdhga2
PCDHGA3,Pcdhga3
CHAMP1,Champ1
TNFAIP8L3,Tnfaip8l3
GPR18,Gpr18
PNMA2,Pnma2
KLK2,Klk1b3
KLK3,Klk1b3
KLK1,Klk1b3
MTIF2,Mtif2
CYP19A1,Cyp19a1
TEC,Tec
IL27RA,Il27ra
SNORA71,Gm24258
GPR183,Gpr183
KLK2,Klk1b4
KLK3,Klk1b4
KLK1,Klk1b4
KLK2,Klk1b5
KLK3,Klk1b5
KLK1,Klk1b5
VMAC,Vmac
TKT,Tkt
,Gm22519
GLDN,Gldn
NDUFA11,Ndufa11
,Ndufa11
SNORA3A,Gm24698
,Gm24698
RLN3,Rln3
COPRS,Coprs
PPP6R2,Ppp6r2
NRTN,Nrtn
DUS3L,Dus3l
IRF2,Irf2
PHIP,Phip
E2F3,E2f3
PCDHGB1,Pcdhgb1
PCDHGA4,Pcdhga4
BNIP3L,Bnip3l
PCDHGB2,Pcdhgb2
TSPYL2,Tspyl2
DDO,Ddo
PCDHGA5,Pcdhga5
KLK2,Klk1
KLK3,Klk1
KLK1,Klk1
,Gm24401
,Gm24401
,Gm24401
CZIB,Czib
PCDHGA6,Pcdhga6
PRR22,Prr22
MED24,Med24
RFX2,Rfx2
PCDHGA7,Pcdhga7
PCDHGB4,Pcdhgb4
PPP2R2A,Ppp2r2a
LMAN1,Lman1
SNRPA,Snrpa
GPR173,Gpr173
MBOAT1,Mboat1
SASH3,Sash3
PCNP,Pcnp
MGA,Mga
BASP1,Basp1
MIRLET7I,Mirlet7i
METTL24,Mettl24
HCFC1,Hcfc1
RNU2-58P,Gm23206
AP1G1,Ap1g1
IARS1,Iars
CDC40,Cdc40
SEMA6C,Sema6c
IGHV4-61,Ighv2-4
IGHV4-4,Ighv2-4
,Ighv2-4
IGHV4-39,Ighv2-4
IGHV4OR15-8,Ighv2-4
IGHV4-59,Ighv2-4
IGHV4-31,Ighv2-4
IGHV4-28,Ighv2-4
,Ighv2-4
IGHV4-34,Ighv2-4
TM9SF2,Tm9sf2
TPO,Tpo
C19orf54,BC024978
RNU6-619P,Gm23940
LRP5,Lrp5
TRMT10C,Trmt10c
ACSBG2,Acsbg2
SNORA70,Gm22422
SNORA70B,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70C,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70E,Gm22422
SNORA70,Gm22422
SNORA70J,Gm22422
SNORA70G,Gm22422
SNORA70,Gm22422
SNORA70F,Gm22422
SNORA70,Gm22422
SNORA70H,Gm22422
SNORA70,Gm22422
SNORA70,Gm22422
SNORA70D,Gm22422
SNORA70I,Gm22422
SNORA70,Gm22422
KLHL22,Klhl22
,Klhl22
WASF1,Wasf1
VN1R5,Vmn1r49
VN1R5,Vmn1r50
EI24,Ei24
CLN3,Cln3
VN1R5,Vmn1r51
ETNK1,Etnk1
GPR6,Gpr6
SCARF2,Scarf2
IGHV4-61,Ighv2-5
IGHV4-4,Ighv2-5
,Ighv2-5
IGHV4-39,Ighv2-5
IGHV4OR15-8,Ighv2-5
IGHV4-59,Ighv2-5
IGHV4-31,Ighv2-5
IGHV4-28,Ighv2-5
,Ighv2-5
IGHV4-34,Ighv2-5
FIG4,Fig4
CLYBL,Clybl
PCDHGA8,Pcdhga8
PPT2-EGFL8,Ppt2
PPT2,Ppt2
NEMF,Nemf
KCNK9,Kcnk9
RNU6-643P,Gm25464
VN1R5,Vmn1r52
MYO10,Myo10
ZIC5,Zic5
VN1R5,V1ra8
VN1R5,Vmn1r53
ZIC2,Zic2
C11orf24,1810055G02Rik
AK9,Ak9
SNORA84,Gm25394
POLR1A,Polr1a
AGTR1,Agtr1a
EBF2,Ebf2
PCDHGB5,Pcdhgb5
ZBTB24,Zbtb24
CCBE1,Ccbe1
DGCR2,Gm20518
SENP7,Senp7
SF1,Sf1
UQCRFS1,Uqcrfs1
RPS27A,Rps27a
SNORD71,Snord71
FBXO25,Fbxo25
ANKS1B,Anks1b
CLDN34,Cldn34a
ZDHHC9,Zdhhc9
SNORD124,Gm22059
GALK1,Galk1
CPT2,Cpt2
DUSP22,Dusp22
RFX1,Rfx1
GBP6,Gbp6
PMAIP1,Pmaip1
FEZ1,Fez1
VN1R5,Vmn1r54
PCDHGA9,Pcdhga9
CLHC1,Clhc1
RGS3,Rgs3
PCCA,Pcca
NOX1,Nox1
C3orf22,BC048671
GBP6,Gbp11
,
,
,
,
CHST13,Chst13
CDC42BPA,Cdc42bpa
ST3GAL5,St3gal5
IGHV4-61,Ighv2-6
IGHV4-4,Ighv2-6
,Ighv2-6
IGHV4-39,Ighv2-6
IGHV4OR15-8,Ighv2-6
IGHV4-59,Ighv2-6
IGHV4-31,Ighv2-6
IGHV4-28,Ighv2-6
,Ighv2-6
IGHV4-34,Ighv2-6
COL5A1,Col5a1
RN7SL2,Rn7s2
TRRAP,Trrap
ENPP6,Enpp6
H3-5,H3f3b
H3-3B,H3f3b
HMGN3,Hmgn3
FLRT2,Flrt2
ARF6,Arf6
,Gm47429
NUTM2D,Nutm2
NUTM2E,Nutm2
NUTM2G,Nutm2
NUTM2A,Nutm2
NUTM2F,Nutm2
NUTM2B,Nutm2
RN7SKP209,7SK
MC4R,Mc4r
IGHV4-61,Ighv2-9-1
IGHV4-4,Ighv2-9-1
,Ighv2-9-1
IGHV4-39,Ighv2-9-1
IGHV4OR15-8,Ighv2-9-1
IGHV4-59,Ighv2-9-1
IGHV4-31,Ighv2-9-1
IGHV4-28,Ighv2-9-1
,Ighv2-9-1
IGHV4-34,Ighv2-9-1
DGCR2,Dgcr2
IRF4,Irf4
ATOH8,Atoh8
PHLPP2,Phlpp2
RETREG1,Retreg1
UROC1,Uroc1
PCDHGB6,Pcdhgb6
IGHV4-61,Ighv2-6-8
IGHV4-4,Ighv2-6-8
,Ighv2-6-8
IGHV4-39,Ighv2-6-8
IGHV4OR15-8,Ighv2-6-8
IGHV4-59,Ighv2-6-8
IGHV4-31,Ighv2-6-8
IGHV4-28,Ighv2-6-8
,Ighv2-6-8
IGHV4-34,Ighv2-6-8
THRA,Thra
IGHV4-61,Ighv2-7
IGHV4-4,Ighv2-7
,Ighv2-7
IGHV4-39,Ighv2-7
IGHV4OR15-8,Ighv2-7
IGHV4-59,Ighv2-7
IGHV4-31,Ighv2-7
IGHV4-28,Ighv2-7
,Ighv2-7
IGHV4-34,Ighv2-7
XKRX,Xkrx
SNTG2,Sntg2
GGACT,Ggact
ARL13A,Arl13a
TDRP,Tdrp
UTP14A,Utp14a
UTP14C,Utp14a
ITPKC,Itpkc
USP53,Usp53
CDCA2,Cdca2
PCDHGA10,Pcdhga10
ERICH1,Erich1
PCDHGB7,Pcdhgb7
PCDHGA11,Pcdhga11
APOBR,Apobr
LCA5,Lca5
PTPN6,Ptpn6
NR1D1,Nr1d1
CCM2L,Ccm2l
MARVELD3,Marveld3
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
RNY1P2,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
Y_RNA,Gm22199
SPIN1,Spin1
ARNT2,Arnt2
TAT,Tat
VPS53,Vps53
VCPKMT,Vcpkmt
NXNL2,Nxnl2
RNU6-391P,U6
RNU6-1015P,U6
OSBPL2,Osbpl2
FOXR2,Foxr2
RRAGB,Rragb
S1PR3,S1pr3
DCAF15,Dcaf15
ZNF622,Zfp622
ERBIN,Erbin
PCDHGA12,Pcdhga12
UBE4B,Ube4b
TSSK1B,Tssk1
PYGM,Pygm
TSSK2,Tssk2
MLLT1,Mllt1
IMPG2,Impg2
DMXL2,Dmxl2
IGHV4-61,Ighv2-9
IGHV4-4,Ighv2-9
,Ighv2-9
IGHV4-39,Ighv2-9
IGHV4OR15-8,Ighv2-9
IGHV4-59,Ighv2-9
IGHV4-31,Ighv2-9
IGHV4-28,Ighv2-9
,Ighv2-9
IGHV4-34,Ighv2-9
MYOZ2,Myoz2
MARCHF11,Marchf11
TMEM18,Tmem18
KLF8,Klf8
,Prpf18
PRPF18,Prpf18
TRAPPC9,Trappc9
ACER1,Acer1
ALKAL2,Alkal2
GABPB2,Gabpb2
UBQLN2,Ubqln2
PRRT1,Prrt1
IGHV1-18,Ighv14-1
IGHV1-45,Ighv14-1
IGHV1-58,Ighv14-1
IGHV1-3,Ighv14-1
CHST4,Chst4
RNU6-179P,Gm25793
CLPP,Clpp
IGHV4-61,Ighv3-1
IGHV4-4,Ighv3-1
,Ighv3-1
IGHV4-39,Ighv3-1
IGHV4OR15-8,Ighv3-1
IGHV4-59,Ighv3-1
IGHV4-31,Ighv3-1
IGHV4-28,Ighv3-1
,Ighv3-1
IGHV4-34,Ighv3-1
PCDHGC3,Pcdhgc3
PODNL1,Podnl1
NBDY,Nbdy
FKBPL,Fkbpl
IGHV1-18,Ighv14-2
IGHV1-45,Ighv14-2
IGHV1-58,Ighv14-2
IGHV1-3,Ighv14-2
EXOC6,Exoc6
ALKBH7,Alkbh7
ADRM1,Adrm1
ZNF23,Zfp612
BCORL1,Bcorl1
GALC,Galc
PSPN,Pspn
ESS2,Ess2
TLE7,Tle7
GTF2F1,Gtf2f1
MLLT11,Mllt11
STOX2,Stox2
SYNPO2,Synpo2
ATF6B,Atf6b
FNBP4,Fnbp4
KCTD9,Kctd9
GNAL,Gnal
CDC42SE1,Cdc42se1
GSC2,Gsc2
SLC25A1,Slc25a1
C1orf56,Gm128
CYP26C1,Cyp26c1
SEC24D,Sec24d
CALB2,Calb2
IGHV1-18,Ighv14-3
IGHV1-45,Ighv14-3
IGHV1-58,Ighv14-3
IGHV1-3,Ighv14-3
CYP26A1,Cyp26a1
GNRH1,Gnrh1
TRMT2B,Trmt2b
KHSRP,Khsrp
ACP1,Acp1
VPREB1,Vpreb2
DOCK5,Dock5
DGCR6,Dgcr6
DGCR6L,Dgcr6
,Dgcr6
RASGRP2,Rasgrp2
FCN1,Fcnb
CMTR2,Cmtr2
DLGAP2,Dlgap2
SLC1A7,Slc1a7
ZXDC,Zxdc
IL27,Il27
RABGGTB,Rabggtb
PRODH,Prodh
,Prodh
IGHV3-13,Ighv16-1
IGHV3-74,Ighv16-1
IGHV3-48,Ighv16-1
IGHV3OR16-10,Ighv16-1
IGHV3OR16-13,Ighv16-1
IGHV3-21,Ighv16-1
IGHV3OR16-12,Ighv16-1
IGHV3-11,Ighv16-1
GPR65,Gpr65
SH3BGRL2,Sh3bgrl2
CSRNP3,Csrnp3
IGHV7-4-1,Ighv9-1
IGHV7-81,Ighv9-1
RNU6-290P,Gm25354
SOS2,Sos2
CTXND1,Gm2115
SLC25A41,Slc25a41
RBP7,Rbp7
PKNOX2,Pknox2
NUPR1,Nupr1
ZNF618,Zfp618
TMTC4,Tmtc4
CHMP1B,Chmp1b
SLC25A23,Slc25a23
MPPE1,Mppe1
KRBA1,Krba1
COQ8B,Coq8b
TMEM35A,Tmem35a
NMNAT1,Nmnat1
BEND7,Bend7
FBXL7,Fbxl7
,Gm26184
,Gm26184
,Gm26184
TRAPPC11,Trappc11
CRB3,Crb3
PCDHGC4,Pcdhgc4
AMBP,Ambp
CHRAC1,Chrac1
MON2,Mon2
ELF4,Elf4
RTN4R,Rtn4r
IGHV7-4-1,Ighv9-2
IGHV7-81,Ighv9-2
ANKH,Ank
IGHV7-4-1,Ighv9-3
IGHV7-81,Ighv9-3
CCDC188,Ccdc188
SH2D7,Sh2d7
KMT5B,Kmt5b
L2HGDH,L2hgdh
LZIC,Lzic
ZDHHC8,Zdhhc8
RN7SKP256,7SK
RN7SKP192,7SK
AGO2,Ago2
SNORA80C,
IGHV1-18,Ighv14-4
IGHV1-45,Ighv14-4
IGHV1-58,Ighv14-4
IGHV1-3,Ighv14-4
CIB2,Cib2
TNXB,Tnxb
GALNT3,Galnt3
FAH,Fah
SNORD45B,Snord45b
,Snord45b
,Snord45b
,Snord45b
SNORD45A,Gm24494
CTNNBIP1,Ctnnbip1
,Snord45c
IGHV4-61,Ighv3-3
IGHV4-4,Ighv3-3
,Ighv3-3
IGHV4-39,Ighv3-3
IGHV4OR15-8,Ighv3-3
IGHV4-59,Ighv3-3
IGHV4-31,Ighv3-3
IGHV4-28,Ighv3-3
,Ighv3-3
IGHV4-34,Ighv3-3
TMEM131L,Tmem131l
RNU6-1313P,Gm22359
KCNK10,Kcnk10
CLDN34,Cldn34b1
ABI3BP,Abi3bp
ELOVL4,Elovl4
MAGEA10,Magea6
LRRC8B,Lrrc8b
MAGEA10,Magea3
MAGEA10,Magea8
PODN,Podn
OTULIN,Otulin
MAGEA10,Magea2
CLN8,Cln8
,Cln8
TMEM218,Tmem218
MAGEA10,Magea5
CC2D1A,Cc2d1a
MAGEA10,Magea1
CLDN34,Cldn34b2
SLAIN2,Slain2
IDH3A,Idh3a
TJP1,Tjp1
SBF1,Sbf1
MAPKBP1,Mapkbp1
AIFM1,Aifm1
IGHV4-61,Ighv3-4
IGHV4-4,Ighv3-4
,Ighv3-4
IGHV4-39,Ighv3-4
IGHV4OR15-8,Ighv3-4
IGHV4-59,Ighv3-4
IGHV4-31,Ighv3-4
IGHV4-28,Ighv3-4
,Ighv3-4
IGHV4-34,Ighv3-4
IMPA2,Impa2
SH3YL1,Sh3yl1
CIDEA,Cidea
TUBB6,Tubb6
AFG3L2,Afg3l2
RNU6-244P,Gm23354
KIF12,Kif12
SLC10A4,Slc10a4
DMAC2L,Dmac2l
LRRC8C,Lrrc8c
C12orf57,Grcc10
ATN1,Gm45234
RNU7-62P,Rnu7
ATN1,Atn1
NEFL,Nefl
IGHV4-61,Ighv3-5
IGHV4-4,Ighv3-5
,Ighv3-5
IGHV4-39,Ighv3-5
IGHV4OR15-8,Ighv3-5
IGHV4-59,Ighv3-5
IGHV4-31,Ighv3-5
IGHV4-28,Ighv3-5
,Ighv3-5
IGHV4-34,Ighv3-5
RAB33A,Rab33a
IGHV4-61,Ighv3-6
IGHV4-4,Ighv3-6
,Ighv3-6
IGHV4-39,Ighv3-6
IGHV4OR15-8,Ighv3-6
IGHV4-59,Ighv3-6
IGHV4-31,Ighv3-6
IGHV4-28,Ighv3-6
,Ighv3-6
IGHV4-34,Ighv3-6
LRRC8D,Lrrc8d
IGHV7-4-1,Ighv9-4
IGHV7-81,Ighv9-4
SAT1,Sat1
CDKL1,Cdkl1
CFAP100,Cfap100
PRKCD,Prkcd
TTK,Ttk
UNK,Unk
PCDHGC5,Pcdhgc5
LAMA5,Lama5
RWDD4,Rwdd4a
SHC3,Shc3
IGHV4-61,Ighv3-8
IGHV4-4,Ighv3-8
,Ighv3-8
IGHV4-39,Ighv3-8
IGHV4OR15-8,Ighv3-8
IGHV4-59,Ighv3-8
IGHV4-31,Ighv3-8
IGHV4-28,Ighv3-8
,Ighv3-8
IGHV4-34,Ighv3-8
IGHV3-73,Ighv13-2
IGHV4-61,Ighv12-3
IGHV4-4,Ighv12-3
,Ighv12-3
IGHV4-39,Ighv12-3
IGHV4OR15-8,Ighv12-3
IGHV4-59,Ighv12-3
IGHV4-31,Ighv12-3
IGHV4-28,Ighv12-3
,Ighv12-3
IGHV4-34,Ighv12-3
IGHV3-73,Ighv6-3
PUM1,Pum1
ZNF326,Zfp326
IGHV3-73,Ighv6-4
IGHV3-73,Ighv6-5
IGHV3-73,Ighv6-6
DENND1C,Dennd1c
IGHV3-73,Ighv6-7
IGHV2-70D,Ighv8-2
IGHV2-5,Ighv8-2
IGHV2-26,Ighv8-2
IGHV2OR16-5,Ighv8-2
IGHV2-70,Ighv8-2
KLF15,Klf15
IGHV3-73,Ighv10-1
IGHV1-18,Ighv1-4
IGHV1-45,Ighv1-4
IGHV1-58,Ighv1-4
IGHV1-3,Ighv1-4
CENPI,Cenpi
IGHV1-18,Ighv1-5
IGHV1-45,Ighv1-5
IGHV1-58,Ighv1-5
IGHV1-3,Ighv1-5
ING2,Ing2
IGHV3-73,Ighv10-3
EXOC2,Exoc2
SPATA7,Spata7
HYDIN,Hydin
ZNF467,Zfp467
NUMBL,Numbl
SGF29,Sgf29
PRELID3A,Prelid3a
TUBB4A,Tubb4a
RNU6-1260P,Gm25672
JMJD7,Jmjd7
TNFSF9,Tnfsf9
SMURF1,Smurf1
CD70,Cd70
TNFSF14,Tnfsf14
ACSBG1,Acsbg1
SEPHS1,Sephs1
MSL1,Msl1
SPIRE1,Spire1
C4A,C4b
C4B,C4b
SOX5,Sox5
CRX,Crx
BNIPL,Bnipl
SLC37A2,Slc37a2
IGHV1-18,Ighv1-7
IGHV1-45,Ighv1-7
IGHV1-58,Ighv1-7
IGHV1-3,Ighv1-7
HCK,Hck
CKS2,Cks2
IGHV1-18,Ighv15-2
IGHV1-45,Ighv15-2
IGHV1-58,Ighv15-2
IGHV1-3,Ighv15-2
